id_municipio,baixados,novos,pendentes,muni_nm,uf_sigla,regiao_nm,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
4123709,922,1326,48888,SANTA ISABEL DO IVAÍ,PR,Sul,0.72,0.656,0.817,0.697,74.04,610.69,0.41,8695,-23.003,-53.197
4123907,1465,875,58069,SANTA MARIANA,PR,Sul,0.7,0.624,0.804,0.684,73.25,564.1,0.43,12391,-23.151,-50.519
4124103,4315,4684,149429,SANTO ANTÔNIO DA PLATINA,PR,Sul,0.718,0.617,0.817,0.733,74.03,765.04,0.54,42309,-23.295,-50.077
4124400,2421,1755,65905,SANTO ANTÔNIO DO SUDOESTE,PR,Sul,0.671,0.543,0.807,0.69,73.42,585.95,0.52,18811,-26.07,-53.723
4124707,1196,1041,74574,SÃO JERÔNIMO DA SERRA,PR,Sul,0.637,0.503,0.822,0.626,74.31,393.81,0.53,10811,-23.728,-50.741
4124806,2150,2185,66174,SÃO JOÃO,PR,Sul,0.727,0.66,0.838,0.695,75.27,605.55,0.43,10529,-25.828,-52.725
4125001,1013,978,34903,SÃO JOÃO DO IVAÍ,PR,Sul,0.693,0.611,0.803,0.677,73.2,540.31,0.43,11354,-23.98,-51.818
4125506,19298,19086,776369,SÃO JOSÉ DOS PINHAIS,PR,Sul,0.758,0.678,0.859,0.749,76.53,846.93,0.45,263146,-25.535,-49.206
4125605,2260,2474,109054,SÃO MATEUS DO SUL,PR,Sul,0.719,0.623,0.838,0.711,75.29,669.78,0.49,40765,-25.874,-50.383
4125704,2709,3251,96505,SÃO MIGUEL DO IGUAÇU,PR,Sul,0.704,0.588,0.818,0.726,74.08,734.88,0.54,25367,-25.348,-54.238
4126256,7932,9756,230052,SARANDI,PR,Sul,0.695,0.579,0.85,0.681,75.98,554.48,0.35,82696,-23.444,-51.874
4126306,1641,1489,47413,SENGÉS,PR,Sul,0.663,0.546,0.811,0.658,73.63,479.7,0.51,18173,-24.113,-49.464
4126504,1694,1584,71831,SERTANÓPOLIS,PR,Sul,0.723,0.655,0.804,0.719,73.24,701.27,0.43,15481,-23.059,-51.036
4126603,1512,2397,81421,SIQUEIRA CAMPOS,PR,Sul,0.704,0.588,0.839,0.708,75.32,655.16,0.49,18386,-23.689,-49.834
4127007,706,710,20493,TEIXEIRA SOARES,PR,Sul,0.671,0.544,0.822,0.676,74.32,536.39,0.51,10022,-25.368,-50.461
4127106,4505,6401,199041,TELÊMACO BORBA,PR,Sul,0.734,0.657,0.828,0.726,74.68,732.78,0.49,69567,-24.324,-50.616
4127205,1471,1546,43002,TERRA BOA,PR,Sul,0.728,0.68,0.803,0.708,73.17,653.34,0.4,15658,-23.768,-52.444
4127304,2903,2380,70674,TERRA RICA,PR,Sul,0.71,0.613,0.837,0.698,75.19,614.23,0.39,15051,-22.709,-52.617
4127403,1661,1412,61625,TERRA ROXA,PR,Sul,0.714,0.639,0.818,0.697,74.09,611.85,0.42,16521,-24.157,-54.097
4127502,1548,1621,55185,TIBAGI,PR,Sul,0.664,0.519,0.832,0.678,74.93,543.05,0.55,19130,-24.509,-50.414
4127700,9737,12257,331882,TOLEDO,PR,Sul,0.768,0.702,0.855,0.755,76.3,876.72,0.46,118869,-24.714,-53.743
4127809,1101,1315,51446,TOMAZINA,PR,Sul,0.699,0.622,0.829,0.661,74.76,489.45,0.45,8687,-23.778,-49.95
4128005,2464,1995,70273,UBIRATÃ,PR,Sul,0.739,0.669,0.854,0.706,76.26,648.36,0.46,21317,-24.545,-52.988
4128104,9789,13605,480131,UMUARAMA,PR,Sul,0.761,0.698,0.836,0.755,75.16,880.6,0.48,99832,-23.766,-53.325
4128203,7886,8520,275507,UNIÃO DA VITÓRIA,PR,Sul,0.74,0.68,0.837,0.713,75.2,674.29,0.48,52456,-26.23,-51.086
4128401,2273,1352,78889,URAÍ,PR,Sul,0.721,0.655,0.821,0.698,74.23,617.75,0.48,11414,-23.198,-50.796
4128500,1539,1381,43654,WENCESLAU BRAZ,PR,Sul,0.687,0.594,0.79,0.692,72.42,594.42,0.52,19049,-23.874,-49.803
4128807,782,666,31714,XAMBRÊ,PR,Sul,0.706,0.606,0.825,0.703,74.52,633.91,0.48,5952,-23.736,-53.49
4200101,2994,2530,85660,ABELARDO LUZ,SC,Sul,0.696,0.578,0.852,0.684,76.1,562.88,0.53,16555,-26.565,-52.328
4200804,2823,1864,103573,ANCHIETA,SC,Sul,0.699,0.608,0.8,0.703,73.01,636.15,0.44,6361,-26.534,-53.331
4201000,1378,1152,15545,ANITA GARIBALDI,SC,Sul,0.688,0.592,0.826,0.667,74.53,506.94,0.5,8525,-27.689,-51.13
4201307,8246,2871,156834,ARAQUARI,SC,Sul,0.703,0.602,0.83,0.696,74.82,609.76,0.4,24686,-26.37,-48.722
4201406,13767,6438,207292,ARARANGUÁ,SC,Sul,0.76,0.691,0.853,0.745,76.17,827.2,0.45,60722,-28.935,-49.486
4201505,1417,1247,40563,ARMAZÉM,SC,Sul,0.77,0.698,0.882,0.743,77.92,814.95,0.44,7735,-28.262,-49.018
4201703,2365,1549,77577,ASCURRA,SC,Sul,0.742,0.636,0.868,0.739,77.08,793.09,0.35,7384,-26.955,-49.376
4202008,17997,13024,494934,BALNEÁRIO CAMBORIÚ,SC,Sul,0.845,0.789,0.894,0.854,78.62,1625.59,0.52,107149,-26.991,-48.635
4202107,3583,6599,140464,BARRA VELHA,SC,Sul,0.738,0.639,0.857,0.735,76.42,773.05,0.44,22307,-26.632,-48.685
4202305,6333,7084,140328,BIGUAÇU,SC,Sul,0.739,0.659,0.836,0.733,75.17,764.37,0.39,58014,-27.494,-48.656
4202404,36132,25809,1164834,BLUMENAU,SC,Sul,0.806,0.722,0.894,0.812,78.64,1253.17,0.46,306361,-26.919,-49.066
4202602,1681,1298,38868,BOM RETIRO,SC,Sul,0.699,0.559,0.869,0.704,77.13,638.85,0.46,8874,-27.797,-49.489
4202800,5085,3800,171879,BRAÇO DO NORTE,SC,Sul,0.778,0.716,0.881,0.746,77.83,831.77,0.41,28879,-28.275,-49.166
4202909,12043,10167,365128,BRUSQUE,SC,Sul,0.795,0.707,0.894,0.794,78.64,1116.93,0.4,104887,-27.098,-48.918
4203006,7626,5245,218675,CAÇADOR,SC,Sul,0.735,0.62,0.878,0.728,77.65,744.28,0.48,70094,-26.775,-51.015
4203204,8416,5074,160597,CAMBORIÚ,SC,Sul,0.726,0.6,0.866,0.736,76.98,781.76,0.4,62149,-27.025,-48.654
4203402,773,786,15882,CAMPO BELO DO SUL,SC,Sul,0.641,0.528,0.768,0.648,71.05,450.29,0.46,7392,-27.899,-50.761
4203501,979,889,19438,CAMPO ERÊ,SC,Sul,0.69,0.595,0.787,0.702,72.21,631.08,0.51,9276,-26.394,-53.078
4203600,3500,2960,90563,CAMPOS NOVOS,SC,Sul,0.742,0.658,0.861,0.721,76.64,708.77,0.46,32504,-27.402,-51.225
4203808,8369,6270,188821,CANOINHAS,SC,Sul,0.757,0.692,0.874,0.717,77.42,692.87,0.49,52266,-26.177,-50.39
4203907,4053,2549,58337,CAPINZAL,SC,Sul,0.752,0.659,0.869,0.742,77.11,811.66,0.45,20628,-27.344,-51.612
4203956,4990,1416,82699,CAPIVARI DE BAIXO,SC,Sul,0.767,0.716,0.87,0.724,77.19,723.04,0.36,21618,-28.445,-48.958
4204004,1623,1483,27765,CATANDUVAS,SC,Sul,0.714,0.625,0.806,0.723,73.38,717.59,0.47,9512,-27.071,-51.662
4204202,23543,20560,551636,CHAPECÓ,SC,Sul,0.79,0.727,0.871,0.779,77.25,1017.34,0.48,181670,-27.096,-52.618
4204301,8544,8589,208690,CONCÓRDIA,SC,Sul,0.8,0.756,0.872,0.777,77.33,1009.49,0.46,68171,-27.234,-52.028
4204400,1538,1398,24914,CORONEL FREITAS,SC,Sul,0.744,0.653,0.86,0.732,76.59,759.01,0.4,10187,-26.909,-52.703
4204558,1412,1122,66145,CORREIA PINTO,SC,Sul,0.702,0.614,0.804,0.701,73.21,628.18,0.49,14517,-27.585,-50.361
4204608,19415,14308,388428,CRICIÚMA,SC,Sul,0.788,0.737,0.846,0.786,75.76,1062.53,0.48,190503,-28.678,-49.37
4204707,745,548,17470,CUNHA PORÃ,SC,Sul,0.742,0.682,0.804,0.744,73.24,821.86,0.38,10566,-26.894,-53.168
4204806,8284,5395,201342,CURITIBANOS,SC,Sul,0.721,0.62,0.846,0.716,75.78,687.47,0.51,37343,-27.283,-50.584
4204905,1023,660,18188,DESCANSO,SC,Sul,0.743,0.647,0.854,0.741,76.22,804.31,0.43,8589,-26.826,-53.502
4205001,2286,1554,42641,DIONÍSIO CERQUEIRA,SC,Sul,0.706,0.61,0.82,0.703,74.17,636.41,0.53,14634,-26.255,-53.64
4205407,80863,61381,1865262,FLORIANÓPOLIS,SC,Sul,0.847,0.8,0.873,0.87,77.35,1798.12,0.54,417546,-27.597,-48.549
4205456,1558,1257,37389,FORQUILHINHA,SC,Sul,0.753,0.657,0.861,0.754,76.64,870.85,0.46,22503,-28.747,-49.472
4205506,4559,3983,126856,FRAIBURGO,SC,Sul,0.731,0.637,0.86,0.712,76.58,673.84,0.48,33830,-27.026,-50.921
4205704,3435,8497,171734,GAROPABA,SC,Sul,0.753,0.668,0.868,0.737,77.07,784.88,0.45,17990,-28.023,-48.613
4205803,841,863,25345,GARUVA,SC,Sul,0.725,0.64,0.83,0.717,74.82,691.98,0.44,14645,-26.027,-48.855
4205902,6653,4193,238897,GASPAR,SC,Sul,0.765,0.655,0.889,0.77,78.34,964.36,0.37,57615,-26.931,-48.959
4206504,5587,3996,153408,GUARAMIRIM,SC,Sul,0.751,0.641,0.885,0.748,78.08,842.24,0.38,35047,-26.473,-49.003
4206702,3165,1758,82713,HERVAL D'OESTE,SC,Sul,0.758,0.684,0.859,0.74,76.51,799.29,0.42,21150,-27.194,-51.495
4206900,2389,2029,50799,IBIRAMA,SC,Sul,0.737,0.63,0.848,0.749,75.87,844.25,0.37,17276,-27.057,-49.518
4207007,5329,4721,245301,IÇARA,SC,Sul,0.741,0.645,0.861,0.732,76.67,759.54,0.4,58666,-28.713,-49.3
4207205,1359,842,27134,IMARUÍ,SC,Sul,0.667,0.53,0.834,0.67,75.01,516.73,0.45,11522,-28.341,-48.82
4207304,5889,3174,184767,IMBITUBA,SC,Sul,0.765,0.703,0.868,0.734,77.09,768.81,0.45,39703,-28.24,-48.67
4207502,4162,3566,232190,INDAIAL,SC,Sul,0.777,0.701,0.873,0.767,77.39,945.33,0.39,54716,-26.898,-49.232
4207700,1326,893,26851,IPUMIRIM,SC,Sul,0.738,0.631,0.853,0.747,76.18,837.81,0.42,7120,-27.077,-52.136
4208005,1380,947,36576,ITÁ,SC,Sul,0.771,0.698,0.879,0.747,77.73,836.69,0.45,6382,-27.291,-52.323
4208104,2293,1375,32156,ITAIÓPOLIS,SC,Sul,0.708,0.606,0.836,0.7,75.17,625.36,0.49,19965,-26.336,-49.906
4208203,20807,24202,593243,ITAJAÍ,SC,Sul,0.795,0.73,0.884,0.778,78.02,1014,0.45,182580,-26.908,-48.662
4208302,5770,4499,158497,ITAPEMA,SC,Sul,0.796,0.727,0.881,0.788,77.86,1078.48,0.49,45573,-27.09,-48.611
4208401,1748,1376,19054,ITAPIRANGA,SC,Sul,0.775,0.723,0.842,0.766,75.5,942.44,0.45,15346,-27.169,-53.712
4208450,3985,3294,63494,ITAPOÁ,SC,Sul,0.761,0.682,0.874,0.739,77.41,793.24,0.47,14685,-26.117,-48.616
4208500,5525,4007,115244,ITUPORANGA,SC,Sul,0.748,0.638,0.876,0.749,77.58,844.05,0.43,22157,-27.414,-49.601
4208807,4675,2627,189254,JAGUARUNA,SC,Sul,0.721,0.628,0.83,0.719,74.8,701.05,0.39,17271,-28.615,-49.026
4208906,13044,11956,371922,JARAGUÁ DO SUL,SC,Sul,0.803,0.755,0.865,0.793,76.92,1111.85,0.42,142117,-26.486,-49.067
4209003,4135,3775,121682,JOAÇABA,SC,Sul,0.827,0.771,0.891,0.823,78.44,1338.5,0.54,26807,-27.178,-51.505
4209102,52390,36967,1259341,JOINVILLE,SC,Sul,0.809,0.749,0.889,0.795,78.34,1126.74,0.49,512304,-26.304,-48.846
4209300,19738,13133,441953,LAGES,SC,Sul,0.77,0.697,0.867,0.755,77.04,878.34,0.54,155974,-27.816,-50.326
4209409,7781,4112,247785,LAGUNA,SC,Sul,0.752,0.682,0.871,0.715,77.27,684.42,0.44,51334,-28.483,-48.781
4209607,1859,1350,43938,LAURO MULLER,SC,Sul,0.735,0.677,0.822,0.714,74.32,678.67,0.37,14319,-28.393,-49.397
4209706,1245,821,23310,LEBON RÉGIS,SC,Sul,0.649,0.537,0.806,0.632,73.38,409.05,0.45,11758,-26.929,-50.695
4210100,4512,3583,120612,MAFRA,SC,Sul,0.777,0.723,0.88,0.738,77.82,789.53,0.49,52275,-26.111,-49.805
4210506,3800,1953,65573,MARAVILHA,SC,Sul,0.781,0.708,0.886,0.758,78.17,896.02,0.45,21897,-26.761,-53.173
4210803,3401,2781,140673,MELEIRO,SC,Sul,0.738,0.679,0.808,0.734,73.5,768.23,0.41,6970,-28.829,-49.636
4210902,936,679,9990,MODELO,SC,Sul,0.76,0.659,0.886,0.751,78.17,858.23,0.43,4019,-26.778,-53.055
4211009,1825,1260,38906,MONDAÍ,SC,Sul,0.748,0.657,0.875,0.728,77.52,741.84,0.4,10150,-27.103,-53.402
4211306,7266,4900,251175,NAVEGANTES,SC,Sul,0.736,0.624,0.873,0.731,77.37,756.39,0.41,60384,-26.899,-48.654
4211702,2360,1860,72118,ORLEANS,SC,Sul,0.755,0.657,0.873,0.749,77.35,844.35,0.45,21355,-28.359,-49.291
4211751,2384,1996,27881,OTACÍLIO COSTA,SC,Sul,0.74,0.681,0.835,0.713,75.12,677.67,0.4,16201,-27.483,-50.122
4211900,14822,10248,380297,PALHOÇA,SC,Sul,0.757,0.672,0.859,0.752,76.55,862.74,0.4,136675,-27.645,-48.668
4212106,2232,1166,37103,PALMITOS,SC,Sul,0.737,0.632,0.836,0.757,75.13,887.5,0.46,15942,-27.068,-53.161
4212205,2447,1650,68826,PAPANDUVA,SC,Sul,0.704,0.603,0.836,0.691,75.17,589.35,0.47,17721,-26.37,-50.144
4212809,4159,3755,133176,BALNEÁRIO PIÇARRAS,SC,Sul,0.756,0.668,0.869,0.745,77.15,826.13,0.44,17020,-26.764,-48.672
4212908,2193,1737,79770,PINHALZINHO,SC,Sul,0.783,0.716,0.886,0.758,78.17,893.85,0.43,16190,-26.848,-52.992
4213203,2213,2189,109202,POMERODE,SC,Sul,0.78,0.687,0.886,0.78,78.14,1022.91,0.38,27529,-26.741,-49.177
4213401,2008,1761,40292,PONTE SERRADA,SC,Sul,0.693,0.61,0.79,0.69,72.4,586.05,0.44,10914,-26.872,-52.016
4213500,3784,3088,102545,PORTO BELO,SC,Sul,0.76,0.66,0.886,0.75,78.14,850.99,0.42,16031,-27.158,-48.553
4213609,3381,2959,111056,PORTO UNIÃO,SC,Sul,0.786,0.724,0.891,0.752,78.43,864.41,0.53,33301,-26.238,-51.078
4214003,2560,1830,67031,PRESIDENTE GETÚLIO,SC,Sul,0.759,0.654,0.874,0.764,77.44,928.86,0.41,14780,-27.051,-49.623
4214201,1270,1100,27314,QUILOMBO,SC,Sul,0.73,0.656,0.832,0.712,74.93,672.58,0.39,10105,-26.726,-52.721
4214508,920,1069,22130,RIO DO CAMPO,SC,Sul,0.729,0.65,0.803,0.741,73.18,803.46,0.5,6128,-26.949,-50.141
4214607,1141,1096,17624,RIO DO OESTE,SC,Sul,0.754,0.625,0.892,0.769,78.52,957.34,0.47,6919,-27.193,-49.797
4214805,12029,9600,345797,RIO DO SUL,SC,Sul,0.802,0.727,0.894,0.793,78.61,1114.31,0.45,60743,-27.214,-49.643
4215000,2815,2270,92079,RIO NEGRINHO,SC,Sul,0.738,0.668,0.848,0.71,75.89,664.58,0.44,39708,-26.254,-49.518
4215505,1534,1482,94393,SANTA CECÍLIA,SC,Sul,0.698,0.597,0.819,0.697,74.12,610.94,0.52,15562,-26.961,-50.427
4215653,3081,2312,69469,SANTA ROSA DO SUL,SC,Sul,0.705,0.618,0.806,0.702,73.38,630.29,0.39,7941,-29.136,-49.7
4215703,3748,3065,121945,SANTO AMARO DA IMPERATRIZ,SC,Sul,0.781,0.71,0.89,0.753,78.4,867.13,0.38,19714,-27.688,-48.779
4215802,4808,5158,216661,SÃO BENTO DO SUL,SC,Sul,0.782,0.719,0.871,0.763,77.25,923.29,0.49,74459,-26.25,-49.379
4216008,1142,776,56529,SÃO CARLOS,SC,Sul,0.769,0.688,0.867,0.763,77.01,924.02,0.46,10236,-27.078,-53.004
4216107,2677,2601,72211,SÃO DOMINGOS,SC,Sul,0.765,0.675,0.861,0.769,76.66,956.19,0.58,9412,-26.558,-52.532
4216206,7398,18289,104297,SÃO FRANCISCO DO SUL,SC,Sul,0.762,0.699,0.856,0.74,76.35,801.49,0.45,42207,-26.243,-48.638
4216305,4204,2764,74579,SÃO JOÃO BATISTA,SC,Sul,0.74,0.634,0.865,0.739,76.9,794.12,0.33,26060,-27.276,-48.849
4216503,1995,1544,99126,SÃO JOAQUIM,SC,Sul,0.687,0.562,0.817,0.705,74.01,641.75,0.48,24719,-28.294,-49.932
4216602,25064,17772,664673,SÃO JOSÉ,SC,Sul,0.809,0.752,0.88,0.799,77.81,1157.43,0.44,208673,-27.615,-48.628
4216701,2788,1150,36485,SÃO JOSÉ DO CEDRO,SC,Sul,0.731,0.625,0.83,0.753,74.79,866.73,0.48,13552,-26.455,-53.494
4216909,1980,2150,41332,SÃO LOURENÇO DO OESTE,SC,Sul,0.749,0.695,0.807,0.748,73.43,841.27,0.46,21593,-26.359,-52.851
4217204,6254,3830,110671,SÃO MIGUEL DO OESTE,SC,Sul,0.801,0.739,0.884,0.787,78.06,1072.6,0.5,36094,-26.725,-53.518
4217501,2439,1351,38271,SEARA,SC,Sul,0.779,0.674,0.872,0.804,77.32,1188.18,0.51,16880,-27.149,-52.311
4217709,8492,3633,251693,SOMBRIO,SC,Sul,0.728,0.617,0.858,0.729,76.49,746.69,0.4,26590,-29.104,-49.629
4217808,2924,1856,48317,TAIÓ,SC,Sul,0.761,0.67,0.879,0.749,77.71,848.34,0.43,17024,-27.116,-49.998
4217907,1405,936,24531,TANGARÁ,SC,Sul,0.737,0.617,0.867,0.748,76.99,840.87,0.46,8620,-27.105,-51.247
4218004,4836,2887,124657,TIJUCAS,SC,Sul,0.76,0.672,0.873,0.747,77.39,835.48,0.41,30700,-27.241,-48.634
4218202,3871,3675,178746,TIMBÓ,SC,Sul,0.784,0.697,0.856,0.807,76.36,1214.03,0.47,36602,-26.823,-49.272
4218608,3222,2034,59844,TROMBUDO CENTRAL,SC,Sul,0.775,0.696,0.88,0.76,77.77,905.3,0.44,6503,-27.299,-49.79
4218707,15639,9174,285666,TUBARÃO,SC,Sul,0.796,0.74,0.866,0.788,76.96,1077.62,0.47,96626,-28.467,-49.007
4218806,3315,2301,83821,TURVO,SC,Sul,0.74,0.631,0.867,0.742,77.01,810.85,0.4,11773,-28.926,-49.679
4218905,1272,957,38721,URUBICI,SC,Sul,0.694,0.562,0.823,0.722,74.4,713.25,0.52,10689,-28.015,-49.592
4219002,5194,2619,127015,URUSSANGA,SC,Sul,0.772,0.695,0.876,0.756,77.54,883.42,0.4,20196,-28.518,-49.321
4219309,7630,4813,168297,VIDEIRA,SC,Sul,0.764,0.675,0.857,0.772,76.42,978.07,0.47,46792,-27.008,-51.152
4219507,6041,4709,191788,XANXERÊ,SC,Sul,0.775,0.711,0.861,0.76,76.67,906.11,0.48,43584,-26.877,-52.404
4219705,3573,3078,97570,XAXIM,SC,Sul,0.752,0.662,0.871,0.737,77.23,783.29,0.43,25674,-26.962,-52.535
4300109,1053,1178,70707,AGUDO,RS,Sul,0.694,0.524,0.847,0.752,75.84,861.06,0.52,16395,-29.645,-53.24
4300406,7213,4395,259051,ALEGRETE,RS,Sul,0.74,0.664,0.849,0.72,75.93,705.29,0.52,76710,-29.783,-55.792
4300604,14178,19785,568674,ALVORADA,RS,Sul,0.699,0.564,0.874,0.694,77.41,600.48,0.43,194772,-29.99,-51.084
4300802,1244,1341,31528,ANTÔNIO PRADO,RS,Sul,0.758,0.671,0.835,0.777,75.07,1004.85,0.41,12806,-28.858,-51.283
4301008,2541,2421,92779,ARROIO DO MEIO,RS,Sul,0.769,0.706,0.86,0.75,76.62,850.06,0.36,18639,-29.401,-51.945
4301206,1825,1914,69924,ARROIO DO TIGRE,RS,Sul,0.707,0.589,0.848,0.708,75.9,654.51,0.47,12600,-29.333,-53.093
4301305,967,1086,40338,ARROIO GRANDE,RS,Sul,0.657,0.522,0.807,0.673,73.43,528.13,0.5,18246,-32.238,-53.087
4301404,2624,1907,65469,ARVOREZINHA,RS,Sul,0.694,0.575,0.817,0.713,74.04,675.18,0.41,10113,-28.872,-52.175
4301503,1190,1029,39645,AUGUSTO PESTANA,RS,Sul,0.743,0.621,0.847,0.779,75.84,1016.34,0.49,7067,-28.517,-53.992
4301602,10403,11268,377942,BAGÉ,RS,Sul,0.74,0.647,0.848,0.739,75.86,795.56,0.56,116008,-31.331,-54.107
4301909,1186,1634,66098,BARRA DO RIBEIRO,RS,Sul,0.67,0.529,0.822,0.691,74.32,589.16,0.48,12411,-30.291,-51.301
4302105,9222,9335,394096,BENTO GONÇALVES,RS,Sul,0.778,0.695,0.842,0.805,75.52,1196.56,0.44,106666,-29.171,-51.519
4302303,1000,1615,52786,BOM JESUS,RS,Sul,0.666,0.51,0.832,0.697,74.89,611.26,0.52,11393,-28.668,-50.417
4302709,1658,4039,87675,BUTIÁ,RS,Sul,0.689,0.558,0.848,0.691,75.85,590.45,0.47,20298,-30.12,-51.962
4302808,2603,3178,120713,CAÇAPAVA DO SUL,RS,Sul,0.704,0.585,0.855,0.699,76.27,618.98,0.48,33171,-30.512,-53.491
4302907,1123,897,58276,CACEQUI,RS,Sul,0.7,0.626,0.807,0.68,73.39,550.88,0.52,13538,-29.884,-54.825
4303004,5329,6408,250696,CACHOEIRA DO SUL,RS,Sul,0.742,0.648,0.854,0.739,76.22,793.67,0.54,82759,-30.039,-52.894
4303103,9316,10855,348858,CACHOEIRINHA,RS,Sul,0.757,0.675,0.857,0.749,76.42,844.04,0.44,117553,-29.951,-51.094
4303509,5928,8955,287100,CAMAQUÃ,RS,Sul,0.697,0.578,0.819,0.715,74.14,686.36,0.48,61939,-30.851,-51.812
4303707,1095,1028,32213,CAMPINA DAS MISSÕES,RS,Sul,0.738,0.677,0.849,0.698,75.91,615.85,0.41,6091,-27.989,-54.839
4303905,5169,4649,228211,CAMPO BOM,RS,Sul,0.745,0.643,0.852,0.755,76.11,879.65,0.43,59564,-29.679,-51.053
4304002,650,1009,50551,CAMPO NOVO,RS,Sul,0.703,0.593,0.866,0.677,76.94,539.04,0.48,5429,-27.675,-53.803
4304200,1548,2316,83986,CANDELÁRIA,RS,Sul,0.674,0.521,0.842,0.699,75.49,620.92,0.46,29720,-29.669,-52.789
4304408,5213,5967,88095,CANELA,RS,Sul,0.748,0.667,0.849,0.738,75.92,787.78,0.48,38874,-29.366,-50.816
4304507,2040,2882,111445,CANGUÇU,RS,Sul,0.65,0.491,0.819,0.683,74.15,562.54,0.49,51468,-31.395,-52.676
4304606,26489,32319,1018348,CANOAS,RS,Sul,0.75,0.636,0.864,0.768,76.83,952.13,0.51,322895,-29.918,-51.184
4304630,10836,14625,486861,CAPÃO DA CANOA,RS,Sul,0.743,0.637,0.852,0.756,76.11,884.47,0.51,41830,-29.761,-50.03
4304705,8297,7671,199760,CARAZINHO,RS,Sul,0.766,0.707,0.84,0.756,75.42,881.73,0.51,58783,-28.284,-52.786
4304804,2114,2600,105348,CARLOS BARBOSA,RS,Sul,0.796,0.724,0.835,0.835,75.07,1446.56,0.51,25016,-29.298,-51.504
4304903,2360,2737,75564,CASCA,RS,Sul,0.785,0.733,0.847,0.778,75.81,1011.38,0.41,8625,-28.561,-51.978
4305009,814,766,26808,CATUÍPE,RS,Sul,0.739,0.627,0.842,0.763,75.52,920.96,0.56,9302,-28.25,-54.012
4305108,50795,34952,1339339,CAXIAS DO SUL,RS,Sul,0.782,0.686,0.86,0.812,76.58,1253.93,0.48,433247,-29.168,-51.179
4305207,2140,1843,81962,CERRO LARGO,RS,Sul,0.764,0.698,0.849,0.752,75.91,862.05,0.47,13046,-28.149,-54.738
4305355,1977,3004,142735,CHARQUEADAS,RS,Sul,0.747,0.659,0.87,0.726,77.22,734.59,0.43,30581,-29.955,-51.625
4305801,1251,980,36295,CONSTANTINA,RS,Sul,0.754,0.668,0.885,0.726,78.12,732.39,0.45,9741,-27.735,-52.992
4305900,1391,1369,66386,CORONEL BICACO,RS,Sul,0.665,0.55,0.803,0.667,73.19,509.04,0.51,7675,-27.716,-53.701
4306007,1213,1526,44178,CRISSIUMAL,RS,Sul,0.712,0.616,0.835,0.702,75.11,630.54,0.41,13919,-27.5,-54.101
4306106,6358,7068,270235,CRUZ ALTA,RS,Sul,0.75,0.653,0.858,0.754,76.49,871.81,0.53,62185,-28.639,-53.606
4306403,2733,2551,106174,DOIS IRMÃOS,RS,Sul,0.743,0.633,0.848,0.763,75.87,921.37,0.38,27406,-29.58,-51.085
4306601,1510,1940,108222,DOM PEDRITO,RS,Sul,0.708,0.585,0.848,0.715,75.88,686.15,0.54,38483,-30.983,-54.673
4306767,1513,2506,107004,ELDORADO DO SUL,RS,Sul,0.717,0.609,0.844,0.717,75.66,692,0.46,34077,-30.084,-51.616
4306809,7199,3945,144480,ENCANTADO,RS,Sul,0.767,0.687,0.858,0.764,76.5,931.47,0.42,20415,-29.236,-51.87
4306908,1767,2408,94818,ENCRUZILHADA DO SUL,RS,Sul,0.657,0.478,0.875,0.677,77.5,539,0.52,23877,-30.544,-52.522
4307005,11150,12501,375058,ERECHIM,RS,Sul,0.776,0.716,0.833,0.782,74.95,1038.39,0.48,95196,-27.634,-52.274
4307104,527,581,12214,HERVAL,RS,Sul,0.687,0.527,0.843,0.73,75.59,752.24,0.68,6594,-32.024,-53.396
4307500,1500,1936,68416,ESPUMOSO,RS,Sul,0.765,0.677,0.884,0.747,78.04,834.66,0.49,15049,-28.725,-52.85
4307609,4340,3723,120017,ESTÂNCIA VELHA,RS,Sul,0.757,0.652,0.887,0.749,78.23,848.45,0.42,42455,-29.648,-51.174
4307708,6488,7109,206763,ESTEIO,RS,Sul,0.754,0.662,0.843,0.769,75.57,955.86,0.48,80474,-29.861,-51.179
4307807,3175,4185,168957,ESTRELA,RS,Sul,0.767,0.684,0.85,0.776,75.97,1002.78,0.42,30512,-29.502,-51.966
4307906,5649,5169,164683,FARROUPILHA,RS,Sul,0.777,0.696,0.861,0.783,76.68,1045.05,0.43,63310,-29.225,-51.348
4308003,1482,1592,48102,FAXINAL DO SOTURNO,RS,Sul,0.72,0.597,0.854,0.732,76.21,760.86,0.47,6648,-29.575,-53.445
4308102,1957,1387,68399,FELIZ,RS,Sul,0.75,0.658,0.847,0.758,75.8,897.05,0.37,12329,-29.451,-51.306
4308201,2217,2226,109337,FLORES DA CUNHA,RS,Sul,0.754,0.642,0.849,0.786,75.95,1062.06,0.44,27005,-29.029,-51.182
4308508,5254,5266,148624,FREDERICO WESTPHALEN,RS,Sul,0.76,0.688,0.846,0.754,75.76,875.03,0.47,28494,-27.359,-53.394
4308607,2391,2773,91620,GARIBALDI,RS,Sul,0.786,0.688,0.856,0.825,76.35,1355.37,0.51,30501,-29.256,-51.534
4308706,1682,1644,70776,GAURAMA,RS,Sul,0.738,0.643,0.852,0.733,76.09,765.58,0.43,5836,-27.584,-52.094
